6.000000000000000000e+00,4.100000000000000000e+01
6.500000000000000000e+00,4.050000000000000000e+01
6.500000000000000000e+00,4.000000000000000000e+01
7.000000000000000000e+00,3.950000000000000000e+01
7.500000000000000000e+00,3.900000000000000000e+01
8.000000000000000000e+00,3.850000000000000000e+01
8.500000000000000000e+00,3.800000000000000000e+01
8.500000000000000000e+00,3.750000000000000000e+01
8.500000000000000000e+00,3.700000000000000000e+01
8.500000000000000000e+00,3.650000000000000000e+01
8.500000000000000000e+00,3.600000000000000000e+01
8.500000000000000000e+00,3.550000000000000000e+01
8.500000000000000000e+00,3.500000000000000000e+01
9.000000000000000000e+00,3.450000000000000000e+01
9.000000000000000000e+00,3.400000000000000000e+01
9.500000000000000000e+00,3.350000000000000000e+01
9.500000000000000000e+00,3.300000000000000000e+01
1.000000000000000000e+01,3.250000000000000000e+01
1.000000000000000000e+01,3.200000000000000000e+01
1.050000000000000000e+01,3.150000000000000000e+01
1.050000000000000000e+01,3.100000000000000000e+01
1.100000000000000000e+01,3.050000000000000000e+01
1.100000000000000000e+01,3.000000000000000000e+01
1.100000000000000000e+01,2.950000000000000000e+01
1.150000000000000000e+01,2.900000000000000000e+01
1.150000000000000000e+01,2.850000000000000000e+01
1.200000000000000000e+01,2.800000000000000000e+01
1.200000000000000000e+01,2.750000000000000000e+01
1.250000000000000000e+01,2.700000000000000000e+01
1.250000000000000000e+01,2.650000000000000000e+01
1.300000000000000000e+01,2.600000000000000000e+01
1.350000000000000000e+01,2.550000000000000000e+01
1.350000000000000000e+01,2.500000000000000000e+01
1.400000000000000000e+01,2.450000000000000000e+01
